countryKey,indicator,week_start,twh_week,wow_pct,yoy_pct
DE,Allocation,2019-10-28,15.55290029523,,
DE,Allocation,2019-11-04,,,
DE,Allocation,2019-11-11,,,
DE,Allocation,2019-11-18,,,
DE,Allocation,2019-11-25,8.7382402628,,
DE,Allocation,2019-12-02,8.9791836637,0.02757344655831151,
DE,Allocation,2019-12-09,,,
DE,Allocation,2019-12-16,,,
DE,Allocation,2019-12-23,,,
DE,Allocation,2019-12-30,16.5557564742,,
DE,Allocation,2020-01-06,,,
DE,Allocation,2020-01-13,,,
DE,Allocation,2020-01-20,,,
DE,Allocation,2020-01-27,16.66766909471,,
DE,Allocation,2020-02-03,,,
DE,Allocation,2020-02-10,,,
DE,Allocation,2020-02-17,,,
DE,Allocation,2020-02-24,8.3164656165,,
DE,Allocation,2020-03-02,9.1979659053,0.10599458104547321,
DE,Allocation,2020-03-09,,,
DE,Allocation,2020-03-16,,,
DE,Allocation,2020-03-23,,,
DE,Allocation,2020-03-30,18.2824312382,,
DE,Allocation,2020-04-06,,,
DE,Allocation,2020-04-13,,,
DE,Allocation,2020-04-20,,,
DE,Allocation,2020-04-27,16.67310812024,,
DE,Allocation,2020-05-04,,,
DE,Allocation,2020-05-11,,,
DE,Allocation,2020-05-18,,,
DE,Allocation,2020-05-25,,,
DE,Allocation,2020-06-01,17.75214486334,,
DE,Allocation,2020-06-08,,,
DE,Allocation,2020-06-15,,,
DE,Allocation,2020-06-22,,,
DE,Allocation,2020-06-29,14.150847913,,
DE,Allocation,2020-07-06,,,
DE,Allocation,2020-07-13,,,
DE,Allocation,2020-07-20,,,
DE,Allocation,2020-07-27,16.2793008394,,
DE,Allocation,2020-08-03,,,
DE,Allocation,2020-08-10,,,
DE,Allocation,2020-08-17,,,
DE,Allocation,2020-08-24,,,
DE,Allocation,2020-08-31,16.3017481836,,
DE,Allocation,2020-09-07,,,
DE,Allocation,2020-09-14,,,
DE,Allocation,2020-09-21,,,
DE,Allocation,2020-09-28,15.0482288223,,
DE,Allocation,2020-10-05,,,
DE,Allocation,2020-10-12,,,
DE,Allocation,2020-10-19,,,
DE,Allocation,2020-10-26,7.50423923532,,-0.5175022604869708
DE,Allocation,2020-11-02,7.5398889605,0.004750611495993873,
DE,Allocation,2020-11-09,,,
DE,Allocation,2020-11-16,,,
DE,Allocation,2020-11-23,,,
DE,Allocation,2020-11-30,19.8479489481,,1.2104402461817303
DE,Allocation,2020-12-07,,,
DE,Allocation,2020-12-14,,,
DE,Allocation,2020-12-21,,,
DE,Allocation,2020-12-28,18.1478203226,,0.09616376339438348
DE,Allocation,2021-01-04,,,
DE,Allocation,2021-01-11,,,
DE,Allocation,2021-01-18,,,
DE,Allocation,2021-01-25,,,
DE,Allocation,2021-02-01,19.2120225874,,
DE,Allocation,2021-02-08,,,
DE,Allocation,2021-02-15,,,
DE,Allocation,2021-02-22,,,
DE,Allocation,2021-03-01,16.911825583,,0.8386484313075309
DE,Allocation,2021-03-08,,,
DE,Allocation,2021-03-15,,,
DE,Allocation,2021-03-22,,,
DE,Allocation,2021-03-29,16.86334877535,,-0.07762000821230575
DE,Allocation,2021-04-05,,,
DE,Allocation,2021-04-12,,,
DE,Allocation,2021-04-19,,,
DE,Allocation,2021-04-26,15.30290158378,,-0.08218063042466939
DE,Allocation,2021-05-03,,,
DE,Allocation,2021-05-10,,,
DE,Allocation,2021-05-17,,,
DE,Allocation,2021-05-24,,,
DE,Allocation,2021-05-31,17.8147473817,,0.0035264763126894305
DE,Allocation,2021-06-07,,,
DE,Allocation,2021-06-14,,,
DE,Allocation,2021-06-21,,,
DE,Allocation,2021-06-28,14.6817600724,,0.037518045749913354
DE,Allocation,2021-07-05,,,
DE,Allocation,2021-07-12,,,
DE,Allocation,2021-07-19,,,
DE,Allocation,2021-07-26,7.2418960974,,-0.5551469827332639
DE,Allocation,2021-08-02,6.90815692069,-0.04608450221065996,
DE,Allocation,2021-08-09,,,
DE,Allocation,2021-08-16,,,
DE,Allocation,2021-08-23,,,
DE,Allocation,2021-08-30,20.3560913632,,0.24870603655126877
DE,Allocation,2021-09-06,,,
DE,Allocation,2021-09-13,,,
DE,Allocation,2021-09-20,,,
DE,Allocation,2021-09-27,18.28899405819,,0.21535858300396793
DE,Allocation,2021-10-04,,,
DE,Allocation,2021-10-11,,,
DE,Allocation,2021-10-18,,,
DE,Allocation,2021-10-25,,,
DE,Allocation,2021-11-01,15.8636731543,,1.1039664161377805
DE,Allocation,2021-11-08,,,
DE,Allocation,2021-11-15,,,
DE,Allocation,2021-11-22,,,
DE,Allocation,2021-11-29,18.9217396881,,-0.04666523792568822
DE,Allocation,2021-12-06,,,
DE,Allocation,2021-12-13,,,
DE,Allocation,2021-12-20,,,
DE,Allocation,2021-12-27,15.12194871368,,-0.16673471277163776
DE,Allocation,2022-01-03,2.83713345,-0.812383079474843,
DE,Allocation,2022-01-10,,,
DE,Allocation,2022-01-17,,,
DE,Allocation,2022-01-24,,,
DE,Allocation,2022-01-31,17.9837969124,,-0.06393005574569333
DE,Allocation,2022-02-07,,,
DE,Allocation,2022-02-14,,,
DE,Allocation,2022-02-21,,,
DE,Allocation,2022-02-28,20.9605616718,,0.23940266347530503
DE,Allocation,2022-03-07,,,
DE,Allocation,2022-03-14,,,
DE,Allocation,2022-03-21,,,
DE,Allocation,2022-03-28,22.7744306321,,0.3505283520785931
DE,Allocation,2022-04-04,,,
DE,Allocation,2022-04-11,,,
DE,Allocation,2022-04-18,,,
DE,Allocation,2022-04-25,8.41478739627,,-0.45011817855581826
DE,Allocation,2022-05-02,12.501585838,0.485668650825515,
DE,Allocation,2022-05-09,,,
DE,Allocation,2022-05-16,,,
DE,Allocation,2022-05-23,,,
DE,Allocation,2022-05-30,19.5517304852,,0.0975025391201616
DE,Allocation,2022-06-06,,,
DE,Allocation,2022-06-13,,,
DE,Allocation,2022-06-20,,,
DE,Allocation,2022-06-27,13.90101758408,,-0.053177717417389525
DE,Allocation,2022-07-04,,,
DE,Allocation,2022-07-11,,,
DE,Allocation,2022-07-18,,,
DE,Allocation,2022-07-25,,,
DE,Allocation,2022-08-01,11.56690720109,,0.6743839686743358
DE,Allocation,2022-08-08,,,
DE,Allocation,2022-08-15,,,
DE,Allocation,2022-08-22,,,
DE,Allocation,2022-08-29,10.3619747679,,-0.4909644202799901
DE,Allocation,2022-09-05,,,
DE,Allocation,2022-09-12,,,
DE,Allocation,2022-09-19,,,
DE,Allocation,2022-09-26,8.4577843345,,-0.5375478658044335
DE,Allocation,2022-10-03,1.527008482,-0.8194552590125517,
DE,Allocation,2022-10-10,,,
DE,Allocation,2022-10-17,,,
DE,Allocation,2022-10-24,,,
DE,Allocation,2022-10-31,9.37752275858,,-0.4088681311466549
DE,Allocation,2022-11-07,,,
DE,Allocation,2022-11-14,,,
DE,Allocation,2022-11-21,,,
DE,Allocation,2022-11-28,8.0321699308,,-0.5755057376753004
DE,Allocation,2022-12-05,,,
DE,Allocation,2022-12-12,,,
DE,Allocation,2022-12-19,,,
DE,Allocation,2022-12-26,3.8207767696199997,,-0.7473356878823725
DE,Allocation,2023-01-02,3.76107580678,-0.015625347001347434,0.3256605207555534
DE,Allocation,2023-01-09,,,
DE,Allocation,2023-01-16,,,
DE,Allocation,2023-01-23,,,
DE,Allocation,2023-01-30,9.3679329313,,-0.47909037357729933
DE,Allocation,2023-02-06,,,
DE,Allocation,2023-02-13,,,
DE,Allocation,2023-02-20,,,
DE,Allocation,2023-02-27,9.9389047419,,-0.5258283199885984
DE,Allocation,2023-03-06,,,
DE,Allocation,2023-03-13,,,
DE,Allocation,2023-03-20,,,
DE,Allocation,2023-03-27,7.65175191472,,-0.6640200566008863
DE,Allocation,2023-04-03,,,
DE,Allocation,2023-04-10,,,
DE,Allocation,2023-04-17,,,
DE,Allocation,2023-04-24,,,
DE,Allocation,2023-05-01,8.983128037330001,,-0.2814409184773379
DE,Allocation,2023-05-08,,,
DE,Allocation,2023-05-15,,,
DE,Allocation,2023-05-22,,,
DE,Allocation,2023-05-29,7.1473776107800004,,-0.6344375953734467
DE,Allocation,2023-06-05,,,
DE,Allocation,2023-06-12,,,
DE,Allocation,2023-06-19,,,
DE,Allocation,2023-06-26,6.7336024094199995,,-0.5156036334252545
DE,Allocation,2023-07-03,,,
DE,Allocation,2023-07-10,,,
DE,Allocation,2023-07-17,,,
DE,Allocation,2023-07-24,,,
DE,Allocation,2023-07-31,7.15805135723,,-0.3811611666984356
DE,Allocation,2023-08-07,,,
DE,Allocation,2023-08-14,,,
DE,Allocation,2023-08-21,,,
DE,Allocation,2023-08-28,5.50888456673,,-0.46835572464470954
DE,Allocation,2023-09-04,,,
DE,Allocation,2023-09-11,,,
DE,Allocation,2023-09-18,,,
DE,Allocation,2023-09-25,3.09709982326,,-0.6338166473899465
DE,Allocation,2023-10-02,2.8326623216,-0.08538229852134827,0.8550403321204341
DE,Allocation,2023-10-09,,,
DE,Allocation,2023-10-16,,,
DE,Allocation,2023-10-23,,,
DE,Allocation,2023-10-30,6.375242916,,-0.32015703079291935
DE,Allocation,2023-11-06,,,
DE,Allocation,2023-11-13,,,
DE,Allocation,2023-11-20,,,
DE,Allocation,2023-11-27,9.6751869726,,0.20455456694208118
DE,Allocation,2023-12-04,,,
DE,Allocation,2023-12-11,,,
DE,Allocation,2023-12-18,,,
DE,Allocation,2023-12-25,,,
DE,Allocation,2024-01-01,8.25069056944,,1.1937049379772353
DE,Allocation,2024-01-08,,,
DE,Allocation,2024-01-15,,,
DE,Allocation,2024-01-22,,,
DE,Allocation,2024-01-29,8.399903675000001,,-0.10333434957306686
DE,Allocation,2024-02-05,,,
DE,Allocation,2024-02-12,,,
DE,Allocation,2024-02-19,,,
DE,Allocation,2024-02-26,7.9523431495,,-0.19987731485393367
DE,Allocation,2024-03-04,,,
DE,Allocation,2024-03-11,,,
DE,Allocation,2024-03-18,,,
DE,Allocation,2024-03-25,,,
DE,Allocation,2024-04-01,6.60889501899,,
DE,Allocation,2024-04-08,,,
DE,Allocation,2024-04-15,,,
DE,Allocation,2024-04-22,,,
DE,Allocation,2024-04-29,6.69173767212,,-0.25507711297089075
DE,Allocation,2024-05-06,,,
DE,Allocation,2024-05-13,,,
DE,Allocation,2024-05-20,,,
DE,Allocation,2024-05-27,5.9756186244,,-0.16394250453658699
DE,Allocation,2024-06-03,0.34799610400000003,-0.9417640037168634,
DE,Allocation,2024-06-10,,,
DE,Allocation,2024-06-17,,,
DE,Allocation,2024-06-24,,,
DE,Allocation,2024-07-01,6.950397358,,
DE,Allocation,2024-07-08,,,
DE,Allocation,2024-07-15,,,
DE,Allocation,2024-07-22,,,
DE,Allocation,2024-07-29,5.4965972843,,-0.2321098285012786
DE,Allocation,2024-08-05,,,
DE,Allocation,2024-08-12,,,
DE,Allocation,2024-08-19,,,
DE,Allocation,2024-08-26,2.5539755297,,-0.5363897175983112
DE,Allocation,2024-09-02,3.7248258497,0.45844226241961383,
DE,Allocation,2024-09-09,,,
DE,Allocation,2024-09-16,,,
DE,Allocation,2024-09-23,,,
DE,Allocation,2024-09-30,6.2192109602,,1.1955355965927992
DE,Allocation,2024-10-07,,,
DE,Allocation,2024-10-14,,,
DE,Allocation,2024-10-21,,,
DE,Allocation,2024-10-28,7.481031,,0.17345034511936697
DE,Allocation,2024-11-04,,,
DE,Allocation,2024-11-11,,,
DE,Allocation,2024-11-18,,,
DE,Allocation,2024-11-25,3.8218756297,,-0.6049817289812072
DE,Allocation,2024-12-02,5.9497396419,0.5567590937978868,
DE,Allocation,2024-12-09,,,
DE,Allocation,2024-12-16,,,
DE,Allocation,2024-12-23,,,
DE,Allocation,2024-12-30,10.6347382101,,0.2889512848161282
DE,Allocation,2025-01-06,,,
DE,Allocation,2025-01-13,,,
DE,Allocation,2025-01-20,,,
DE,Allocation,2025-01-27,8.8831405534,,0.05752885950802278
DE,Allocation,2025-02-03,2.604848302,-0.7067649345024716,
DE,Allocation,2025-02-10,,,
DE,Allocation,2025-02-17,,,
DE,Allocation,2025-02-24,8.3158246979,,0.045707477854857625
DE,Allocation,2025-03-03,2.099335527,-0.7475493287478575,
DE,Allocation,2025-03-10,,,
DE,Allocation,2025-03-17,,,
DE,Allocation,2025-03-24,,,
DE,Allocation,2025-03-31,9.98878679247,,0.5114155639888693
DE,Allocation,2025-04-07,,,
DE,Allocation,2025-04-14,,,
DE,Allocation,2025-04-21,,,
DE,Allocation,2025-04-28,10.144950980219999,,0.5160413449091454
DE,Allocation,2025-05-05,,,
DE,Allocation,2025-05-12,,,
DE,Allocation,2025-05-19,,,
DE,Allocation,2025-05-26,4.6683697336,,-0.21876377542940317
DE,Allocation,2025-06-02,4.6607513518,-0.0016319148299602793,12.39311359589244
DE,Allocation,2025-06-09,,,
DE,Allocation,2025-06-16,,,
DE,Allocation,2025-06-23,,,
DE,Allocation,2025-06-30,10.7273504607,,0.5434154204655186
DE,Allocation,2025-07-07,,,
DE,Allocation,2025-07-14,,,
DE,Allocation,2025-07-21,,,
DE,Allocation,2025-07-28,10.31811169723,,0.8771816750522641
DE,Allocation,2025-08-04,,,
DE,Allocation,2025-08-11,,,
DE,Allocation,2025-08-18,,,
DE,Allocation,2025-08-25,,,
DE,Allocation,2025-09-01,8.6679888657,,1.3270856720450772
DE,Allocation,2025-09-08,,,
DE,Allocation,2025-09-15,,,
DE,Allocation,2025-09-22,,,
DE,Allocation,2025-09-29,8.4582912373,,0.3600264231956516
DE,Allocation,2025-10-06,,,
DE,Allocation,2025-10-13,,,
DE,Allocation,2025-10-20,,,
DE,Allocation,2025-10-27,8.05943421109,,0.07731597571110194
DE,Allocation,2025-11-03,1.505955892,-0.8131437204453181,
DE,Allocation,2025-11-10,,,
DE,Allocation,2025-11-17,,,
DE,Allocation,2025-11-24,,,
DE,Allocation,2025-12-01,11.9043170557,,1.0008131064872035
DE,Allocation,2025-12-08,,,
DE,Allocation,2025-12-15,,,
DE,Allocation,2025-12-22,,,
DE,Allocation,2025-12-29,11.2206634933,,0.055095412000225386
DE,Allocation,2026-01-05,,,
DE,Allocation,2026-01-12,,,
DE,Allocation,2026-01-19,,,
DE,Allocation,2026-01-26,5.0896467384,,-0.4270442184490766
DE,Allocation,2026-02-02,8.257794535,0.6224690945045728,2.1701633176333814
DE,Allocation,2026-02-09,,,
DE,Allocation,2026-02-16,,,
DE,Allocation,2026-02-23,4.6119031924,,-0.445406395644121
DE,Allocation,2026-03-02,5.9236216819,0.28442021325633937,1.8216650486380304
DE,Allocation,2026-03-09,,,
DE,Allocation,2026-03-16,,,
DE,Allocation,2026-03-23,,,
DE,Allocation,2026-03-30,11.0232903301,,0.10356648501195909
DE,Physical Flow,2019-10-28,26.165968446144,,
DE,Physical Flow,2019-11-04,,,
DE,Physical Flow,2019-11-11,,,
DE,Physical Flow,2019-11-18,,,
DE,Physical Flow,2019-11-25,14.032774536399,,
DE,Physical Flow,2019-12-02,14.208553924865,0.012526345948910889,
DE,Physical Flow,2019-12-09,,,
DE,Physical Flow,2019-12-16,,,
DE,Physical Flow,2019-12-23,,,
DE,Physical Flow,2019-12-30,32.88604296619,,
DE,Physical Flow,2020-01-06,,,
DE,Physical Flow,2020-01-13,,,
DE,Physical Flow,2020-01-20,,,
DE,Physical Flow,2020-01-27,31.422146766672,,
DE,Physical Flow,2020-02-03,,,
DE,Physical Flow,2020-02-10,,,
DE,Physical Flow,2020-02-17,,,
DE,Physical Flow,2020-02-24,16.115030284452,,
DE,Physical Flow,2020-03-02,17.686451902338,0.09751279334560903,
DE,Physical Flow,2020-03-09,,,
DE,Physical Flow,2020-03-16,,,
DE,Physical Flow,2020-03-23,,,
DE,Physical Flow,2020-03-30,35.893285358821,,
DE,Physical Flow,2020-04-06,,,
DE,Physical Flow,2020-04-13,,,
DE,Physical Flow,2020-04-20,,,
DE,Physical Flow,2020-04-27,32.376448611838,,
DE,Physical Flow,2020-05-04,,,
DE,Physical Flow,2020-05-11,,,
DE,Physical Flow,2020-05-18,,,
DE,Physical Flow,2020-05-25,,,
DE,Physical Flow,2020-06-01,30.560786251047,,
DE,Physical Flow,2020-06-08,,,
DE,Physical Flow,2020-06-15,,,
DE,Physical Flow,2020-06-22,,,
DE,Physical Flow,2020-06-29,29.165319501023,,
DE,Physical Flow,2020-07-06,,,
DE,Physical Flow,2020-07-13,,,
DE,Physical Flow,2020-07-20,,,
DE,Physical Flow,2020-07-27,29.687328171211,,
DE,Physical Flow,2020-08-03,,,
DE,Physical Flow,2020-08-10,,,
DE,Physical Flow,2020-08-17,,,
DE,Physical Flow,2020-08-24,,,
DE,Physical Flow,2020-08-31,32.893563918672,,
DE,Physical Flow,2020-09-07,,,
DE,Physical Flow,2020-09-14,,,
DE,Physical Flow,2020-09-21,,,
DE,Physical Flow,2020-09-28,29.982214723906,,
DE,Physical Flow,2020-10-05,,,
DE,Physical Flow,2020-10-12,,,
DE,Physical Flow,2020-10-19,,,
DE,Physical Flow,2020-10-26,14.672479853862,,-0.43925332310701304
DE,Physical Flow,2020-11-02,15.039659532393,0.02502505930750032,
DE,Physical Flow,2020-11-09,,,
DE,Physical Flow,2020-11-16,,,
DE,Physical Flow,2020-11-23,,,
DE,Physical Flow,2020-11-30,36.774274882584,,1.588178577288498
DE,Physical Flow,2020-12-07,,,
DE,Physical Flow,2020-12-14,,,
DE,Physical Flow,2020-12-21,,,
DE,Physical Flow,2020-12-28,37.927289294062,,0.15329440313189657
DE,Physical Flow,2021-01-04,,,
DE,Physical Flow,2021-01-11,,,
DE,Physical Flow,2021-01-18,,,
DE,Physical Flow,2021-01-25,,,
DE,Physical Flow,2021-02-01,35.539464616791,,
DE,Physical Flow,2021-02-08,,,
DE,Physical Flow,2021-02-15,,,
DE,Physical Flow,2021-02-22,,,
DE,Physical Flow,2021-03-01,33.322691756843,,0.8840800823616872
DE,Physical Flow,2021-03-08,,,
DE,Physical Flow,2021-03-15,,,
DE,Physical Flow,2021-03-22,,,
DE,Physical Flow,2021-03-29,35.420344719776,,-0.013176298416739174
DE,Physical Flow,2021-04-05,,,
DE,Physical Flow,2021-04-12,,,
DE,Physical Flow,2021-04-19,,,
DE,Physical Flow,2021-04-26,37.433611174437,,0.1561988043602136
DE,Physical Flow,2021-05-03,,,
DE,Physical Flow,2021-05-10,,,
DE,Physical Flow,2021-05-17,,,
DE,Physical Flow,2021-05-24,,,
DE,Physical Flow,2021-05-31,37.94954535097,,0.24177254600803555
DE,Physical Flow,2021-06-07,,,
DE,Physical Flow,2021-06-14,,,
DE,Physical Flow,2021-06-21,,,
DE,Physical Flow,2021-06-28,29.399031070052,,0.008013338205357323
DE,Physical Flow,2021-07-05,,,
DE,Physical Flow,2021-07-12,,,
DE,Physical Flow,2021-07-19,,,
DE,Physical Flow,2021-07-26,16.957044135882,,-0.42881204943441387
DE,Physical Flow,2021-08-02,16.892579453708,-0.0038016461865303386,
DE,Physical Flow,2021-08-09,,,
DE,Physical Flow,2021-08-16,,,
DE,Physical Flow,2021-08-23,,,
DE,Physical Flow,2021-08-30,43.498452738374,,0.32240011589872575
DE,Physical Flow,2021-09-06,,,
DE,Physical Flow,2021-09-13,,,
DE,Physical Flow,2021-09-20,,,
DE,Physical Flow,2021-09-27,27.571099257069,,-0.08041819088549595
DE,Physical Flow,2021-10-04,,,
DE,Physical Flow,2021-10-11,,,
DE,Physical Flow,2021-10-18,,,
DE,Physical Flow,2021-10-25,,,
DE,Physical Flow,2021-11-01,23.19566153588,,0.5422996435471354
DE,Physical Flow,2021-11-08,,,
DE,Physical Flow,2021-11-15,,,
DE,Physical Flow,2021-11-22,,,
DE,Physical Flow,2021-11-29,31.195836380475,,-0.1516940448158477
DE,Physical Flow,2021-12-06,,,
DE,Physical Flow,2021-12-13,,,
DE,Physical Flow,2021-12-20,,,
DE,Physical Flow,2021-12-27,27.162880052766,,-0.2838169940866643
DE,Physical Flow,2022-01-03,,,
DE,Physical Flow,2022-01-10,,,
DE,Physical Flow,2022-01-17,,,
DE,Physical Flow,2022-01-24,,,
DE,Physical Flow,2022-01-31,27.449999560755998,,-0.2276192155188812
DE,Physical Flow,2022-02-07,,,
DE,Physical Flow,2022-02-14,,,
DE,Physical Flow,2022-02-21,,,
DE,Physical Flow,2022-02-28,27.954188189415,,-0.16110653984984713
DE,Physical Flow,2022-03-07,,,
DE,Physical Flow,2022-03-14,,,
DE,Physical Flow,2022-03-21,,,
DE,Physical Flow,2022-03-28,26.4094873282,,-0.25439778926106915
DE,Physical Flow,2022-04-04,,,
DE,Physical Flow,2022-04-11,,,
DE,Physical Flow,2022-04-18,,,
DE,Physical Flow,2022-04-25,14.49005680228,,-0.6129131989228145
DE,Physical Flow,2022-05-02,14.467772133725001,-0.0015379283089830276,
DE,Physical Flow,2022-05-09,,,
DE,Physical Flow,2022-05-16,,,
DE,Physical Flow,2022-05-23,,,
DE,Physical Flow,2022-05-30,29.512215120664,,-0.22233020586346341
DE,Physical Flow,2022-06-06,,,
DE,Physical Flow,2022-06-13,,,
DE,Physical Flow,2022-06-20,,,
DE,Physical Flow,2022-06-27,23.708290151467,,-0.19356899569326302
DE,Physical Flow,2022-07-04,,,
DE,Physical Flow,2022-07-11,,,
DE,Physical Flow,2022-07-18,,,
DE,Physical Flow,2022-07-25,,,
DE,Physical Flow,2022-08-01,19.56440118282473,,0.15816540845277816
DE,Physical Flow,2022-08-08,,,
DE,Physical Flow,2022-08-15,,,
DE,Physical Flow,2022-08-22,,,
DE,Physical Flow,2022-08-29,16.756677870116,,-0.6147753123335031
DE,Physical Flow,2022-09-05,,,
DE,Physical Flow,2022-09-12,,,
DE,Physical Flow,2022-09-19,,,
DE,Physical Flow,2022-09-26,16.065693487348,,-0.4172994940261988
DE,Physical Flow,2022-10-03,,,
DE,Physical Flow,2022-10-10,,,
DE,Physical Flow,2022-10-17,,,
DE,Physical Flow,2022-10-24,,,
DE,Physical Flow,2022-10-31,17.050874092891,,-0.2649110668166972
DE,Physical Flow,2022-11-07,,,
DE,Physical Flow,2022-11-14,,,
DE,Physical Flow,2022-11-21,,,
DE,Physical Flow,2022-11-28,14.455865767285,,-0.5366091297897464
DE,Physical Flow,2022-12-05,,,
DE,Physical Flow,2022-12-12,,,
DE,Physical Flow,2022-12-19,,,
DE,Physical Flow,2022-12-26,7.503205678429,,-0.7237698777208661
DE,Physical Flow,2023-01-02,7.368117383542001,-0.01800407728064357,
DE,Physical Flow,2023-01-09,,,
DE,Physical Flow,2023-01-16,,,
DE,Physical Flow,2023-01-23,,,
DE,Physical Flow,2023-01-30,16.913796399329,,-0.38383254389883936
DE,Physical Flow,2023-02-06,,,
DE,Physical Flow,2023-02-13,,,
DE,Physical Flow,2023-02-20,,,
DE,Physical Flow,2023-02-27,18.144529740914,,-0.35091909598775184
DE,Physical Flow,2023-03-06,,,
DE,Physical Flow,2023-03-13,,,
DE,Physical Flow,2023-03-20,,,
DE,Physical Flow,2023-03-27,14.223227889105,,-0.46143491116098023
DE,Physical Flow,2023-04-03,,,
DE,Physical Flow,2023-04-10,,,
DE,Physical Flow,2023-04-17,,,
DE,Physical Flow,2023-04-24,,,
DE,Physical Flow,2023-05-01,16.941489224042,,0.170981203425969
DE,Physical Flow,2023-05-08,,,
DE,Physical Flow,2023-05-15,,,
DE,Physical Flow,2023-05-22,,,
DE,Physical Flow,2023-05-29,13.636320324337,,-0.5379431781523896
DE,Physical Flow,2023-06-05,,,
DE,Physical Flow,2023-06-12,,,
DE,Physical Flow,2023-06-19,,,
DE,Physical Flow,2023-06-26,13.29014842265,,-0.4394303284740404
DE,Physical Flow,2023-07-03,,,
DE,Physical Flow,2023-07-10,,,
DE,Physical Flow,2023-07-17,,,
DE,Physical Flow,2023-07-24,,,
DE,Physical Flow,2023-07-31,13.45178631544,,-0.3124355716417683
DE,Physical Flow,2023-08-07,,,
DE,Physical Flow,2023-08-14,,,
DE,Physical Flow,2023-08-21,,,
DE,Physical Flow,2023-08-28,10.03077047133,,-0.4013866860077939
DE,Physical Flow,2023-09-04,,,
DE,Physical Flow,2023-09-11,,,
DE,Physical Flow,2023-09-18,,,
DE,Physical Flow,2023-09-25,5.356549093623,,-0.6665846327865417
DE,Physical Flow,2023-10-02,5.043800614898,-0.058386187311776694,
DE,Physical Flow,2023-10-09,,,
DE,Physical Flow,2023-10-16,,,
DE,Physical Flow,2023-10-23,,,
DE,Physical Flow,2023-10-30,11.48939398835,,-0.3261697948294475
DE,Physical Flow,2023-11-06,,,
DE,Physical Flow,2023-11-13,,,
DE,Physical Flow,2023-11-20,,,
DE,Physical Flow,2023-11-27,16.197615507129,,0.12048740406719505
DE,Physical Flow,2023-12-04,,,
DE,Physical Flow,2023-12-11,,,
DE,Physical Flow,2023-12-18,,,
DE,Physical Flow,2023-12-25,,,
DE,Physical Flow,2024-01-01,12.2065355877518,,0.6566695333895285
DE,Physical Flow,2024-01-08,,,
DE,Physical Flow,2024-01-15,,,
DE,Physical Flow,2024-01-22,,,
DE,Physical Flow,2024-01-29,13.781512396588,,-0.185191067031247
DE,Physical Flow,2024-02-05,,,
DE,Physical Flow,2024-02-12,,,
DE,Physical Flow,2024-02-19,,,
DE,Physical Flow,2024-02-26,12.462211812471,,-0.3131697547184137
DE,Physical Flow,2024-03-04,,,
DE,Physical Flow,2024-03-11,,,
DE,Physical Flow,2024-03-18,,,
DE,Physical Flow,2024-03-25,,,
DE,Physical Flow,2024-04-01,10.774782560894,,
DE,Physical Flow,2024-04-08,,,
DE,Physical Flow,2024-04-15,,,
DE,Physical Flow,2024-04-22,,,
DE,Physical Flow,2024-04-29,10.683795774437,,-0.36937091933598054
DE,Physical Flow,2024-05-06,,,
DE,Physical Flow,2024-05-13,,,
DE,Physical Flow,2024-05-20,,,
DE,Physical Flow,2024-05-27,10.739010383485,,-0.2124700705131658
DE,Physical Flow,2024-06-03,,,
DE,Physical Flow,2024-06-10,,,
DE,Physical Flow,2024-06-17,,,
DE,Physical Flow,2024-06-24,,,
DE,Physical Flow,2024-07-01,11.63399033889,,
DE,Physical Flow,2024-07-08,,,
DE,Physical Flow,2024-07-15,,,
DE,Physical Flow,2024-07-22,,,
DE,Physical Flow,2024-07-29,10.325453856009,,-0.23241020828903491
DE,Physical Flow,2024-08-05,,,
DE,Physical Flow,2024-08-12,,,
DE,Physical Flow,2024-08-19,,,
DE,Physical Flow,2024-08-26,3.526093456992,,-0.6484723215359878
DE,Physical Flow,2024-09-02,3.620783220161,0.026854014031090667,
DE,Physical Flow,2024-09-09,,,
DE,Physical Flow,2024-09-16,,,
DE,Physical Flow,2024-09-23,,,
DE,Physical Flow,2024-09-30,7.965688591506,,0.5793028312771813
DE,Physical Flow,2024-10-07,,,
DE,Physical Flow,2024-10-14,,,
DE,Physical Flow,2024-10-21,,,
DE,Physical Flow,2024-10-28,11.407973056615,,-0.007086616736927898
DE,Physical Flow,2024-11-04,,,
DE,Physical Flow,2024-11-11,,,
DE,Physical Flow,2024-11-18,,,
DE,Physical Flow,2024-11-25,6.282816925877,,-0.6121147015058009
DE,Physical Flow,2024-12-02,6.613415530447,0.052619487161621015,
DE,Physical Flow,2024-12-09,,,
DE,Physical Flow,2024-12-16,,,
DE,Physical Flow,2024-12-23,,,
DE,Physical Flow,2024-12-30,14.243507913004,,0.16687554880814215
DE,Physical Flow,2025-01-06,,,
DE,Physical Flow,2025-01-13,,,
DE,Physical Flow,2025-01-20,,,
DE,Physical Flow,2025-01-27,12.87849223346,,-0.06552402502294086
DE,Physical Flow,2025-02-03,,,
DE,Physical Flow,2025-02-10,,,
DE,Physical Flow,2025-02-17,,,
DE,Physical Flow,2025-02-24,12.387328381663,,-0.006008839517000042
DE,Physical Flow,2025-03-03,,,
DE,Physical Flow,2025-03-10,,,
DE,Physical Flow,2025-03-17,,,
